Var1,Var2
0,0
0.000110270005639205,0.00156453600478968
0.000220297875809798,0.00312882050385032
0.000330333312713974,0.004693348395552
0.000440361182884783,0.00625813590606933
0.000550396619788958,0.00782266379777055
0.000660432056693134,0.00938744319520035
0.000770580994598033,0.0109524740983583
0.000880381862767179,0.0125167585974194
0.000990644301672802,0.0140812864891206
0.00110044516984195,0.0156458224939098
0.00121070760874779,0.0172106018913396
0.00132062197791766,0.0187751378961288
0.00143065741482183,0.02033966578783
0.00154069285172601,0.0219049400836281
0.0016507207218966,0.0234692326957772
0.00176075615880078,0.0250337605874789
0.00187079159570495,0.0265982965922681
0.00198081946587576,0.0281630759896974
0.00209085490277972,0.0297276038813986
0.00220100384068484,0.0312921398861883
0.00231103171085543,0.0328574141819863
0.0024210671477596,0.0344216986810474
0.00253132958666544,0.0359862346858367
0.0026413650235694,0.0375510140832665
0.00275116589173855,0.0391155419749677
0.00286120132864272,0.0406800779797569
0.00297134269981426,0.0422448573771867
0.0030766413616185,0.043809636774616
0.00316555047890802,0.0453761523728796
0.0032545655304649,0.0469416700613182
0.00334346708102106,0.0485081856595817
0.00343237619831058,0.0500747012578453
0.00352139124986746,0.0516402270593719
0.00361030036715677,0.0532067345445474
0.00369920191771293,0.0547727552444423
0.00378810346826908,0.0563387759443371
0.00387712608655933,0.0579050400368726
0.00396602763711548,0.0594710607367674
0.00405516375640645,0.0610370733235747
0.00414395180596167,0.0626035889218383
0.00423285335651783,0.0641691147233644
0.00431551991876368,0.0657358737142685
0.00438606457412448,0.0673036225019096
0.00445638222748361,0.0688711278969101
0.00452657881310865,0.0704381383935423
0.00459689646646799,0.0720053922828147
0.00466732762082806,0.0735728976778152
0.00473763770745383,0.0751406464654562
0.00480784185981223,0.0767076569620885
0.00487838651517324,0.0782754057497295
0.00494835609879662,0.07984291114473
0.00501890075415741,0.0814101650340024
0.00508909733978245,0.0829776704290033
0.0051594149931418,0.0845449243182757
0.00522995964850259,0.0861124297132761
0.00530015623412763,0.0876799351082771
0.00537047388748698,0.0892471889975495
0.00544067047311202,0.0908146943925504
0.00551121512847281,0.0923819482818228
0.00558141928083122,0.0939494536768232
0.00565172936745698,0.0955169590718242
0.00572204702081633,0.0970842129610965
0.0057924781751764,0.098651718356097
0.00586278826180216,0.10021921563801
0.00593299241416057,0.10178647764037
0.00600330250078655,0.103353983035371
0.00607373365514662,0.104921236924643
0.00614405130850575,0.106488742319644
0.00621448246286582,0.108055996208916
0.00627012822018889,0.109624239894926
0.00631458277883365,0.111192735086664
0.00635891626974432,0.112761473671042
0.00640325732738815,0.114330220368508
0.00644770431929954,0.115898464054517
0.00649204537694358,0.117466707740527
0.00653649236885476,0.119035454437993
0.0065808334264988,0.120603949629731
0.00662516691740925,0.122172939719838
0.0066693869073192,0.123741183405847
0.00671360689722893,0.125309921990225
0.00675817495687442,0.126878417181963
0.00680239494678415,0.12844666898106
0.00684673600442819,0.130015407565438
0.00688898864365749,0.131584146149816
0.00692986413741052,0.133152892847283
0.00697085313216427,0.134721631431661
0.00701184212691802,0.136290370016039
0.0070529446226725,0.137858621815137
0.00709369904869143,0.139427855297883
0.00713468804344518,0.140996601995349
0.00717579053919987,0.142565340579727
0.00721677953395362,0.144133584265737
0.00725753395997235,0.145702330963203
0.0072986440224604,0.14727132105331
0.00733962545048079,0.148840059637688
0.00738061444523454,0.150408554829425
0.00742148993898756,0.151977293413803
0.00746051158306089,0.153546031998181
0.00749873115339535,0.155115022088288
0.00753695072372981,0.156683768785754
0.00757516272733069,0.158252507370132
0.00761361686640018,0.159821254067598
0.00765206343873609,0.161389992651976
0.00769016194133624,0.162958731236354
0.00772860851367237,0.16452747793382
0.00776682808400661,0.166096216518199
0.00780527465634274,0.167665206608305
0.00784325965794217,0.169233945192683
0.00788170623027808,0.170802691890149
0.00792016036934735,0.172371430474527
0.00795259895537462,0.173940420564634
0.00797927169056144,0.175509159149012
0.00800166922138501,0.177078400744847
0.00802014718431446,0.178647885733321
0.00803688479856515,0.180216875823428
0.00805478012302382,0.181786604204543
0.00807348508795473,0.18335559429465
0.00809242462162087,0.184924584384756
0.00811135658855343,0.186494312765871
0.00813017505448527,0.188063302855978
0.00814888001941639,0.189632787844452
0.00816781955308232,0.191202021327199
0.00818675152001488,0.192771011417306
0.00820556998594672,0.19434049640578
0.00822427495087784,0.195909738001615
0.00824309341680968,0.19747922299009
0.00826203295047561,0.199048204967109
0.00828073791540672,0.200617446562943
0.00829955638133835,0.202186931551418
0.00831872291700594,0.203755670135796
0.00833742788193706,0.205325406629999
